DBCODE,ENTITY,SITE,REP,LAYER,DATE,VWC
SP036,1,JH2,2,"0-30 cm",2016-10-22,0.313
SP036,1,JH2,2,"0-30 cm",2017-04-28,0.336
SP036,1,JH2,2,"0-30 cm",2017-05-20,0.310
SP036,1,JH2,2,"0-30 cm",2017-06-17,0.310
SP036,1,JH2,2,"0-30 cm",2017-07-11,0.212
SP036,1,JH2,2,"0-30 cm",2017-08-03,0.190
SP036,1,JH2,2,"0-30 cm",2017-09-01,0.186
SP036,1,JH2,2,"0-30 cm",2017-09-23,0.303
SP036,1,JH2,2,"0-30 cm",2017-10-15,0.309
SP036,1,JH2,2,"30-60 cm",2016-08-16,0.223
SP036,1,JH2,2,"30-60 cm",2016-08-30,0.221
SP036,1,JH2,2,"30-60 cm",2016-09-24,0.219
SP036,1,JH2,2,"30-60 cm",2016-10-06,0.271
SP036,1,JH2,2,"30-60 cm",2016-10-12,0.264
SP036,1,JH2,2,"30-60 cm",2016-10-22,0.276
SP036,1,JH2,2,"30-60 cm",2017-04-28,0.275
SP036,1,JH2,2,"30-60 cm",2017-05-20,0.271
SP036,1,JH2,2,"30-60 cm",2017-06-17,0.267
SP036,1,JH2,2,"30-60 cm",2017-07-11,0.246
SP036,1,JH2,2,"30-60 cm",2017-08-03,0.222
SP036,1,JH2,2,"30-60 cm",2017-09-01,0.213
SP036,1,JH2,2,"30-60 cm",2017-09-23,0.268
SP036,1,JH2,2,"30-60 cm",2017-10-15,0.271
SP036,1,LH1,1,"0-30 cm",2016-08-16,0.169
SP036,1,LH1,1,"0-30 cm",2016-08-30,0.166
SP036,1,LH1,1,"0-30 cm",2016-09-24,0.220
SP036,1,LH1,1,"0-30 cm",2016-10-06,0.256
SP036,1,LH1,1,"0-30 cm",2016-10-12,0.241
SP036,1,LH1,1,"0-30 cm",2016-10-22,0.260
SP036,1,LH1,1,"0-30 cm",2017-04-28,0.281
SP036,1,LH1,1,"0-30 cm",2017-05-20,0.257
SP036,1,LH1,1,"0-30 cm",2017-06-17,0.259
SP036,1,LH1,1,"0-30 cm",2017-07-11,0.183
SP036,1,LH1,1,"0-30 cm",2017-08-03,0.170
SP036,1,LH1,1,"0-30 cm",2017-09-01,0.164
SP036,1,LH1,1,"0-30 cm",2017-09-23,0.243
SP036,1,LH1,1,"0-30 cm",2017-10-15,0.253
SP036,1,LH1,1,"30-60 cm",2016-08-16,0.163
SP036,1,LH1,1,"30-60 cm",2016-08-30,0.157
SP036,1,LH1,1,"30-60 cm",2016-09-24,0.159
SP036,1,LH1,1,"30-60 cm",2016-10-06,0.219
SP036,1,LH1,1,"30-60 cm",2016-10-12,0.210
SP036,1,LH1,1,"30-60 cm",2016-10-22,0.229
SP036,1,LH1,1,"30-60 cm",2017-05-20,0.237
SP036,1,LH1,1,"30-60 cm",2017-06-17,0.232
SP036,1,LH1,1,"30-60 cm",2017-07-11,0.181
SP036,1,LH1,1,"30-60 cm",2017-08-03,0.167
SP036,1,LH1,1,"30-60 cm",2017-09-01,0.165
SP036,1,LH1,1,"30-60 cm",2017-09-23,0.210
SP036,1,LH1,1,"30-60 cm",2017-10-15,0.234
SP036,1,LH1,2,"0-30 cm",2016-08-16,0.172
SP036,1,LH1,2,"0-30 cm",2016-08-30,0.167
SP036,1,LH1,2,"0-30 cm",2016-09-24,0.236
SP036,1,LH1,2,"0-30 cm",2016-10-06,0.276
SP036,1,LH1,2,"0-30 cm",2016-10-12,0.256
SP036,1,LH1,2,"0-30 cm",2016-10-22,0.272
SP036,1,LH1,2,"0-30 cm",2017-04-28,0.301
SP036,1,LH1,2,"0-30 cm",2017-05-20,0.268
SP036,1,LH1,2,"0-30 cm",2017-06-17,0.271
SP036,1,LH1,2,"0-30 cm",2017-07-11,0.183
SP036,1,LH1,2,"0-30 cm",2017-08-03,0.170
SP036,1,LH1,2,"0-30 cm",2017-09-01,0.168
SP036,1,LH1,2,"0-30 cm",2017-09-23,0.263
SP036,1,LH1,2,"0-30 cm",2017-10-15,0.275
SP036,1,LH1,2,"30-60 cm",2016-08-16,0.228
SP036,1,LH1,2,"30-60 cm",2016-08-30,0.233
SP036,1,LH1,2,"30-60 cm",2016-09-24,0.267
SP036,1,LH1,2,"30-60 cm",2016-10-06,0.320
SP036,1,LH1,2,"30-60 cm",2016-10-12,0.306
SP036,1,LH1,2,"30-60 cm",2016-10-22,0.306
SP036,1,LH1,2,"30-60 cm",2017-04-28,0.231
SP036,1,LH1,2,"30-60 cm",2017-05-20,0.326
SP036,1,LH1,2,"30-60 cm",2017-06-17,0.323
SP036,1,LH1,2,"30-60 cm",2017-07-11,0.266
SP036,1,LH1,2,"30-60 cm",2017-08-03,0.242
SP036,1,LH1,2,"30-60 cm",2017-09-01,0.234
SP036,1,LH1,2,"30-60 cm",2017-09-23,0.296
SP036,1,LH1,2,"30-60 cm",2017-10-15,0.305
SP036,1,LH2,1,"0-30 cm",2016-08-16,0.145
SP036,1,LH2,1,"0-30 cm",2016-08-30,0.147
SP036,1,LH2,1,"0-30 cm",2016-09-24,0.166
SP036,1,LH2,1,"0-30 cm",2016-10-06,0.215
SP036,1,LH2,1,"0-30 cm",2016-10-12,0.205
SP036,1,LH2,1,"0-30 cm",2016-10-22,0.227
SP036,1,LH2,1,"0-30 cm",2017-04-28,0.249
SP036,1,LH2,1,"0-30 cm",2017-05-20,0.217
SP036,1,LH2,1,"0-30 cm",2017-06-17,0.201
SP036,1,LH2,1,"0-30 cm",2017-07-11,0.162
SP036,1,LH2,1,"0-30 cm",2017-08-03,0.154
SP036,1,LH2,1,"0-30 cm",2017-09-01,0.150
SP036,1,LH2,1,"0-30 cm",2017-09-23,0.219
SP036,1,LH2,1,"0-30 cm",2017-10-15,0.229
SP036,1,LH2,2,"0-30 cm",2016-08-16,0.134
SP036,1,LH2,2,"0-30 cm",2016-08-30,0.129
SP036,1,LH2,2,"0-30 cm",2016-09-24,0.146
SP036,1,LH2,2,"0-30 cm",2016-10-06,0.122
SP036,1,LH2,2,"0-30 cm",2016-10-12,0.165
SP036,1,LH2,2,"0-30 cm",2016-10-22,0.183
SP036,1,LH2,2,"0-30 cm",2017-04-28,0.223
SP036,1,LH2,2,"0-30 cm",2017-06-17,0.170
SP036,1,LH2,2,"0-30 cm",2017-07-11,0.139
SP036,1,LH2,2,"0-30 cm",2017-08-03,0.133
SP036,1,LH2,2,"0-30 cm",2017-09-01,0.128
SP036,1,LH2,2,"0-30 cm",2017-09-23,0.166
SP036,1,LH2,2,"0-30 cm",2017-10-15,0.176
SP036,1,LH3,1,"0-30 cm",2016-08-16,0.174
SP036,1,LH3,1,"0-30 cm",2016-08-30,0.172
SP036,1,LH3,1,"0-30 cm",2016-09-24,0.186
SP036,1,LH3,1,"0-30 cm",2016-10-06,0.224
SP036,1,LH3,1,"0-30 cm",2016-10-12,0.221
SP036,1,LH3,1,"0-30 cm",2016-10-22,0.243
SP036,1,LH3,1,"0-30 cm",2017-04-28,0.291
SP036,1,LH3,1,"0-30 cm",2017-05-20,0.267
SP036,1,LH3,1,"0-30 cm",2017-06-17,0.262
SP036,1,LH3,1,"0-30 cm",2017-07-11,0.190
SP036,1,LH3,1,"0-30 cm",2017-08-03,0.177
SP036,1,LH3,1,"0-30 cm",2017-09-01,0.170
SP036,1,LH3,1,"0-30 cm",2017-09-23,0.199
SP036,1,LH3,1,"0-30 cm",2017-10-15,0.219
SP036,1,LH3,2,"0-30 cm",2016-08-30,0.154
SP036,1,LH3,2,"0-30 cm",2016-09-24,0.186
SP036,1,LH3,2,"0-30 cm",2016-10-06,0.234
SP036,1,LH3,2,"0-30 cm",2016-10-12,0.188
SP036,1,LH3,2,"0-30 cm",2016-10-22,0.234
SP036,1,LH3,2,"0-30 cm",2017-04-28,0.287
SP036,1,LH3,2,"0-30 cm",2017-05-20,0.267
SP036,1,LH3,2,"0-30 cm",2017-06-17,0.232
SP036,1,LH3,2,"0-30 cm",2017-07-11,0.175
SP036,1,LH3,2,"0-30 cm",2017-08-03,0.162
SP036,1,LH3,2,"0-30 cm",2017-09-01,0.152
SP036,1,LH3,2,"0-30 cm",2017-09-23,0.172
SP036,1,LH3,2,"0-30 cm",2017-10-15,0.226
SP036,1,LH4,1,"0-30 cm",2016-08-16,0.164
SP036,1,LH4,1,"0-30 cm",2016-08-30,0.161
SP036,1,LH4,1,"0-30 cm",2016-09-24,0.201
SP036,1,LH4,1,"0-30 cm",2016-10-06,0.248
SP036,1,LH4,1,"0-30 cm",2016-10-12,0.251
SP036,1,LH4,1,"0-30 cm",2016-10-22,0.265
SP036,1,LH4,1,"0-30 cm",2017-04-28,0.296
SP036,1,LH4,1,"0-30 cm",2017-05-20,0.271
SP036,1,LH4,1,"0-30 cm",2017-06-17,0.245
SP036,1,LH4,1,"0-30 cm",2017-07-11,0.180
SP036,1,LH4,1,"0-30 cm",2017-09-01,0.162
SP036,1,LH4,1,"0-30 cm",2017-09-23,0.220
SP036,1,LH4,1,"0-30 cm",2017-10-15,0.251
SP036,1,LH4,1,"30-60 cm",2016-08-16,0.171
SP036,1,LH4,1,"30-60 cm",2016-08-30,0.170
SP036,1,LH4,1,"30-60 cm",2016-09-24,0.192
SP036,1,LH4,1,"30-60 cm",2016-10-06,0.265
SP036,1,LH4,1,"30-60 cm",2016-10-12,0.227
SP036,1,LH4,1,"30-60 cm",2016-10-22,0.260
SP036,1,LH4,1,"30-60 cm",2017-04-28,0.259
SP036,1,LH4,1,"30-60 cm",2017-05-20,0.240
SP036,1,LH4,1,"30-60 cm",2017-06-17,0.271
SP036,1,LH4,1,"30-60 cm",2017-07-11,0.191
SP036,1,LH4,1,"30-60 cm",2017-09-01,0.165
SP036,1,LH4,1,"30-60 cm",2017-09-23,0.254
SP036,1,LH4,1,"30-60 cm",2017-10-15,0.257
SP036,1,LH4,2,"0-30 cm",2016-08-16,0.154
SP036,1,LH4,2,"0-30 cm",2016-08-30,0.153
SP036,1,LH4,2,"0-30 cm",2016-09-24,0.201
SP036,1,LH4,2,"0-30 cm",2016-10-06,0.261
SP036,1,LH4,2,"0-30 cm",2016-10-12,0.254
SP036,1,LH4,2,"0-30 cm",2016-10-22,0.272
SP036,1,LH4,2,"0-30 cm",2017-04-28,0.298
SP036,1,LH4,2,"0-30 cm",2017-05-20,0.267
SP036,1,LH4,2,"0-30 cm",2017-06-17,0.268
SP036,1,LH4,2,"0-30 cm",2017-07-11,0.181
SP036,1,LH4,2,"0-30 cm",2017-08-03,0.161
SP036,1,LH4,2,"0-30 cm",2017-09-01,0.156
SP036,1,LH4,2,"0-30 cm",2017-09-23,0.264
SP036,1,LH4,2,"0-30 cm",2017-10-15,0.270
SP036,1,LH4,2,"30-60 cm",2016-08-16,0.182
SP036,1,LH4,2,"30-60 cm",2016-08-30,0.180
SP036,1,LH4,2,"30-60 cm",2016-09-24,0.169
SP036,1,LH4,2,"30-60 cm",2016-10-06,0.252
SP036,1,LH4,2,"30-60 cm",2016-10-12,0.236
SP036,1,LH4,2,"30-60 cm",2016-10-22,0.241
SP036,1,LH4,2,"30-60 cm",2017-04-28,0.251
SP036,1,LH4,2,"30-60 cm",2017-05-20,0.234
SP036,1,LH4,2,"30-60 cm",2017-06-17,0.239
SP036,1,LH4,2,"30-60 cm",2017-07-11,0.206
SP036,1,LH4,2,"30-60 cm",2017-08-03,0.191
SP036,1,LH4,2,"30-60 cm",2017-09-01,0.178
SP036,1,LH4,2,"30-60 cm",2017-09-23,0.222
SP036,1,LH4,2,"30-60 cm",2017-10-15,0.235
SP036,1,LH5,1,"0-30 cm",2016-08-16,0.160
SP036,1,LH5,1,"0-30 cm",2016-08-30,0.158
SP036,1,LH5,1,"0-30 cm",2016-09-24,0.185
SP036,1,LH5,1,"0-30 cm",2016-10-06,0.257
SP036,1,LH5,1,"0-30 cm",2016-10-12,0.272
SP036,1,LH5,1,"0-30 cm",2016-10-22,0.311
SP036,1,LH5,1,"0-30 cm",2017-04-28,0.352
SP036,1,LH5,1,"0-30 cm",2017-05-20,0.324
SP036,1,LH5,1,"0-30 cm",2017-06-17,0.286
SP036,1,LH5,1,"0-30 cm",2017-07-11,0.184
SP036,1,LH5,1,"0-30 cm",2017-08-03,0.167
SP036,1,LH5,1,"0-30 cm",2017-09-01,0.157
SP036,1,LH5,1,"0-30 cm",2017-09-23,0.268
SP036,1,LH5,1,"0-30 cm",2017-10-15,0.292
SP036,1,LH5,1,"30-60 cm",2016-08-16,0.146
SP036,1,LH5,1,"30-60 cm",2016-08-30,0.141
SP036,1,LH5,1,"30-60 cm",2016-09-24,0.160
SP036,1,LH5,1,"30-60 cm",2016-10-06,0.199
SP036,1,LH5,1,"30-60 cm",2016-10-12,0.171
SP036,1,LH5,1,"30-60 cm",2016-10-22,0.235
SP036,1,LH5,1,"30-60 cm",2017-04-28,0.246
SP036,1,LH5,1,"30-60 cm",2017-05-20,0.236
SP036,1,LH5,1,"30-60 cm",2017-06-17,0.224
SP036,1,LH5,1,"30-60 cm",2017-07-11,0.179
SP036,1,LH5,1,"30-60 cm",2017-08-03,0.141
SP036,1,LH5,1,"30-60 cm",2017-09-01,0.139
SP036,1,LH5,1,"30-60 cm",2017-09-23,0.186
SP036,1,LH5,1,"30-60 cm",2017-10-15,0.217
SP036,1,LH5,2,"0-30 cm",2016-08-16,0.149
SP036,1,LH5,2,"0-30 cm",2016-08-30,0.144
SP036,1,LH5,2,"0-30 cm",2016-09-24,0.172
SP036,1,LH5,2,"0-30 cm",2016-10-06,0.243
SP036,1,LH5,2,"0-30 cm",2016-10-12,0.240
SP036,1,LH5,2,"0-30 cm",2016-10-22,0.267
SP036,1,LH5,2,"0-30 cm",2017-04-28,0.296
SP036,1,LH5,2,"0-30 cm",2017-05-20,0.271
SP036,1,LH5,2,"0-30 cm",2017-06-17,0.265
SP036,1,LH5,2,"0-30 cm",2017-07-11,0.189
SP036,1,LH5,2,"0-30 cm",2017-08-03,0.150
SP036,1,LH5,2,"0-30 cm",2017-09-01,0.141
SP036,1,LH5,2,"0-30 cm",2017-09-23,0.208
SP036,1,LH5,2,"0-30 cm",2017-10-15,0.246
SP036,1,LH5,2,"30-60 cm",2016-08-16,0.191
SP036,1,LH5,2,"30-60 cm",2016-08-30,0.186
SP036,1,LH5,2,"30-60 cm",2016-09-24,0.198
SP036,1,LH5,2,"30-60 cm",2016-10-06,0.208
SP036,1,LH5,2,"30-60 cm",2016-10-12,0.247
SP036,1,LH5,2,"30-60 cm",2016-10-22,0.307
SP036,1,LH5,2,"30-60 cm",2017-04-28,0.315
SP036,1,LH5,2,"30-60 cm",2017-05-20,0.292
SP036,1,LH5,2,"30-60 cm",2017-06-17,0.227
SP036,1,LH5,2,"30-60 cm",2017-07-11,0.182
SP036,1,LH5,2,"30-60 cm",2017-08-03,0.191
SP036,1,LH5,2,"30-60 cm",2017-09-01,0.186
SP036,1,LH5,2,"30-60 cm",2017-09-23,0.238
SP036,1,LH5,2,"30-60 cm",2017-10-15,0.306
SP036,1,LZ1,1,"0-30 cm",2016-08-16,0.210
SP036,1,LZ1,1,"0-30 cm",2016-08-30,0.199
SP036,1,LZ1,1,"0-30 cm",2016-09-24,0.283
SP036,1,LZ1,1,"0-30 cm",2016-10-06,0.364
SP036,1,LZ1,1,"0-30 cm",2016-10-12,0.327
SP036,1,LZ1,1,"0-30 cm",2016-10-22,0.345
SP036,1,LZ1,1,"0-30 cm",2017-04-28,0.380
SP036,1,LZ1,1,"0-30 cm",2017-05-20,0.348
SP036,1,LZ1,1,"0-30 cm",2017-06-17,0.354
SP036,1,LZ1,1,"0-30 cm",2017-07-11,0.253
SP036,1,LZ1,1,"0-30 cm",2017-08-03,0.220
SP036,1,LZ1,1,"0-30 cm",2017-09-01,0.205
SP036,1,LZ1,1,"0-30 cm",2017-09-23,0.325
SP036,1,LZ1,1,"0-30 cm",2017-10-15,0.341
SP036,1,LZ1,1,"30-60 cm",2016-08-16,0.208
SP036,1,LZ1,1,"30-60 cm",2016-08-30,0.216
SP036,1,LZ1,1,"30-60 cm",2016-09-24,0.212
SP036,1,LZ1,1,"30-60 cm",2016-10-06,0.302
SP036,1,LZ1,1,"30-60 cm",2016-10-12,0.277
SP036,1,LZ1,1,"30-60 cm",2016-10-22,0.285
SP036,1,LZ1,1,"30-60 cm",2017-04-28,0.294
SP036,1,LZ1,1,"30-60 cm",2017-05-20,0.269
SP036,1,LZ1,1,"30-60 cm",2017-06-17,0.241
SP036,1,LZ1,1,"30-60 cm",2017-07-11,0.227
SP036,1,LZ1,1,"30-60 cm",2017-08-03,0.212
SP036,1,LZ1,1,"30-60 cm",2017-09-01,0.199
SP036,1,LZ1,1,"30-60 cm",2017-09-23,0.283
SP036,1,LZ1,1,"30-60 cm",2017-10-15,0.276
SP036,1,LZ1,2,"0-30 cm",2016-08-16,0.185
SP036,1,LZ1,2,"0-30 cm",2016-08-30,0.174
SP036,1,LZ1,2,"0-30 cm",2016-09-24,0.226
SP036,1,LZ1,2,"0-30 cm",2016-10-06,0.280
SP036,1,LZ1,2,"0-30 cm",2016-10-12,0.270
SP036,1,LZ1,2,"0-30 cm",2016-10-22,0.305
SP036,1,LZ1,2,"0-30 cm",2017-04-28,0.331
SP036,1,LZ1,2,"0-30 cm",2017-05-20,0.301
SP036,1,LZ1,2,"0-30 cm",2017-06-17,0.273
SP036,1,LZ1,2,"0-30 cm",2017-07-11,0.208
SP036,1,LZ1,2,"0-30 cm",2017-08-03,0.187
SP036,1,LZ1,2,"0-30 cm",2017-09-01,0.179
SP036,1,LZ1,2,"0-30 cm",2017-09-23,0.243
SP036,1,LZ1,2,"0-30 cm",2017-10-15,0.266
SP036,1,LZ1,2,"30-60 cm",2016-08-16,0.113
SP036,1,LZ1,2,"30-60 cm",2016-08-30,0.124
SP036,1,LZ1,2,"30-60 cm",2016-09-24,0.125
SP036,1,LZ1,2,"30-60 cm",2016-10-06,0.155
SP036,1,LZ1,2,"30-60 cm",2016-10-12,0.190
SP036,1,LZ1,2,"30-60 cm",2016-10-22,0.178
SP036,1,LZ1,2,"30-60 cm",2017-04-28,0.189
SP036,1,LZ1,2,"30-60 cm",2017-05-20,0.190
SP036,1,LZ1,2,"30-60 cm",2017-06-17,0.193
SP036,1,LZ1,2,"30-60 cm",2017-07-11,0.162
SP036,1,LZ1,2,"30-60 cm",2017-08-03,0.147
SP036,1,LZ1,2,"30-60 cm",2017-09-01,0.129
SP036,1,LZ1,2,"30-60 cm",2017-09-23,0.241
SP036,1,LZ1,2,"30-60 cm",2017-10-15,0.234
SP036,1,LZ2,1,"0-30 cm",2016-08-16,0.195
SP036,1,LZ2,1,"0-30 cm",2016-08-30,0.192
SP036,1,LZ2,1,"0-30 cm",2016-09-24,0.245
SP036,1,LZ2,1,"0-30 cm",2016-10-06,0.317
SP036,1,LZ2,1,"0-30 cm",2016-10-12,0.287
SP036,1,LZ2,1,"0-30 cm",2016-10-22,0.315
SP036,1,LZ2,1,"0-30 cm",2017-04-28,0.332
SP036,1,LZ2,1,"0-30 cm",2017-05-20,0.293
SP036,1,LZ2,1,"0-30 cm",2017-06-17,0.244
SP036,1,LZ2,1,"0-30 cm",2017-07-11,0.204
SP036,1,LZ2,1,"0-30 cm",2017-08-03,0.196
SP036,1,LZ2,1,"0-30 cm",2017-09-01,0.193
SP036,1,LZ2,1,"0-30 cm",2017-09-23,0.285
SP036,1,LZ2,1,"0-30 cm",2017-10-15,0.307
SP036,1,LZ2,1,"30-60 cm",2016-08-16,0.191
SP036,1,LZ2,1,"30-60 cm",2016-08-30,0.192
SP036,1,LZ2,1,"30-60 cm",2016-09-24,0.216
SP036,1,LZ2,1,"30-60 cm",2016-10-06,0.266
SP036,1,LZ2,1,"30-60 cm",2016-10-12,0.268
SP036,1,LZ2,1,"30-60 cm",2016-10-22,0.263
SP036,1,LZ2,1,"30-60 cm",2017-04-28,0.296
SP036,1,LZ2,1,"30-60 cm",2017-05-20,0.283
SP036,1,LZ2,1,"30-60 cm",2017-06-17,0.246
SP036,1,LZ2,1,"30-60 cm",2017-07-11,0.214
SP036,1,LZ2,1,"30-60 cm",2017-08-03,0.200
SP036,1,LZ2,1,"30-60 cm",2017-09-01,0.196
SP036,1,LZ2,1,"30-60 cm",2017-09-23,0.281
SP036,1,LZ2,1,"30-60 cm",2017-10-15,0.282
SP036,1,LZ2,2,"0-30 cm",2016-08-16,0.193
SP036,1,LZ2,2,"0-30 cm",2016-08-30,0.188
SP036,1,LZ2,2,"0-30 cm",2016-09-24,0.296
SP036,1,LZ2,2,"0-30 cm",2016-10-06,0.353
SP036,1,LZ2,2,"0-30 cm",2016-10-12,0.307
SP036,1,LZ2,2,"0-30 cm",2016-10-22,0.327
SP036,1,LZ2,2,"0-30 cm",2017-04-28,0.366
SP036,1,LZ2,2,"0-30 cm",2017-05-20,0.322
SP036,1,LZ2,2,"0-30 cm",2017-06-17,0.322
SP036,1,LZ2,2,"0-30 cm",2017-07-11,0.212
SP036,1,LZ2,2,"0-30 cm",2017-08-03,0.194
SP036,1,LZ2,2,"0-30 cm",2017-09-01,0.187
SP036,1,LZ2,2,"0-30 cm",2017-09-23,0.318
SP036,1,LZ2,2,"0-30 cm",2017-10-15,0.325
SP036,1,LZ3,1,"0-30 cm",2016-08-16,0.180
SP036,1,LZ3,1,"0-30 cm",2016-08-30,0.174
SP036,1,LZ3,1,"0-30 cm",2016-09-24,0.202
SP036,1,LZ3,1,"0-30 cm",2016-10-06,0.247
SP036,1,LZ3,1,"0-30 cm",2016-10-12,0.248
SP036,1,LZ3,1,"0-30 cm",2016-10-22,0.278
SP036,1,LZ3,1,"0-30 cm",2017-04-28,0.305
SP036,1,LZ3,1,"0-30 cm",2017-05-20,0.273
SP036,1,LZ3,1,"0-30 cm",2017-06-17,0.236
SP036,1,LZ3,1,"0-30 cm",2017-07-11,0.194
SP036,1,LZ3,1,"0-30 cm",2017-08-03,0.181
SP036,1,LZ3,1,"0-30 cm",2017-09-01,0.174
SP036,1,LZ3,1,"0-30 cm",2017-09-23,0.260
SP036,1,LZ3,1,"0-30 cm",2017-10-15,0.273
SP036,1,LZ3,1,"30-60 cm",2016-08-16,0.189
SP036,1,LZ3,1,"30-60 cm",2016-08-30,0.193
SP036,1,LZ3,1,"30-60 cm",2016-09-24,0.253
SP036,1,LZ3,1,"30-60 cm",2016-10-06,0.318
SP036,1,LZ3,1,"30-60 cm",2016-10-12,0.276
SP036,1,LZ3,1,"30-60 cm",2016-10-22,0.279
SP036,1,LZ3,1,"30-60 cm",2017-04-28,0.283
SP036,1,LZ3,1,"30-60 cm",2017-05-20,0.269
SP036,1,LZ3,1,"30-60 cm",2017-06-17,0.264
SP036,1,LZ3,1,"30-60 cm",2017-07-11,0.218
SP036,1,LZ3,1,"30-60 cm",2017-08-03,0.202
SP036,1,LZ3,1,"30-60 cm",2017-09-01,0.197
SP036,1,LZ3,1,"30-60 cm",2017-09-23,0.267
SP036,1,LZ3,1,"30-60 cm",2017-10-15,0.272
SP036,1,LZ3,2,"0-30 cm",2016-08-16,0.185
SP036,1,LZ3,2,"0-30 cm",2016-08-30,0.181
SP036,1,LZ3,2,"0-30 cm",2016-09-24,0.219
SP036,1,LZ3,2,"0-30 cm",2016-10-06,0.299
SP036,1,LZ3,2,"0-30 cm",2016-10-12,0.277
SP036,1,LZ3,2,"0-30 cm",2016-10-22,0.303
SP036,1,LZ3,2,"0-30 cm",2017-04-28,0.338
SP036,1,LZ3,2,"0-30 cm",2017-05-20,0.306
SP036,1,LZ3,2,"0-30 cm",2017-06-17,0.296
SP036,1,LZ3,2,"0-30 cm",2017-07-11,0.208
SP036,1,LZ3,2,"0-30 cm",2017-08-03,0.193
SP036,1,LZ3,2,"0-30 cm",2017-09-01,0.186
SP036,1,LZ3,2,"0-30 cm",2017-09-23,0.287
SP036,1,LZ3,2,"0-30 cm",2017-10-15,0.298
SP036,1,LZ3,2,"30-60 cm",2016-08-30,0.223
SP036,1,LZ3,2,"30-60 cm",2016-09-24,0.239
SP036,1,LZ3,2,"30-60 cm",2016-10-06,0.294
SP036,1,LZ3,2,"30-60 cm",2016-10-12,0.289
SP036,1,LZ3,2,"30-60 cm",2016-10-22,0.291
SP036,1,LZ3,2,"30-60 cm",2017-04-28,0.288
SP036,1,LZ3,2,"30-60 cm",2017-05-20,0.280
SP036,1,LZ3,2,"30-60 cm",2017-06-17,0.289
SP036,1,LZ3,2,"30-60 cm",2017-07-11,0.269
SP036,1,LZ3,2,"30-60 cm",2017-08-03,0.232
SP036,1,LZ3,2,"30-60 cm",2017-09-01,0.213
SP036,1,LZ3,2,"30-60 cm",2017-09-23,0.282
SP036,1,LZ3,2,"30-60 cm",2017-10-15,0.287
SP036,1,LZ4,1,"0-30 cm",2016-08-16,0.179
SP036,1,LZ4,1,"0-30 cm",2016-08-30,0.170
SP036,1,LZ4,1,"0-30 cm",2016-09-24,0.200
SP036,1,LZ4,1,"0-30 cm",2016-10-06,0.270
SP036,1,LZ4,1,"0-30 cm",2016-10-12,0.255
SP036,1,LZ4,1,"0-30 cm",2016-10-22,0.276
SP036,1,LZ4,1,"0-30 cm",2017-04-28,0.310
SP036,1,LZ4,1,"0-30 cm",2017-05-20,0.277
SP036,1,LZ4,1,"0-30 cm",2017-06-17,0.278
SP036,1,LZ4,1,"0-30 cm",2017-07-11,0.197
SP036,1,LZ4,1,"0-30 cm",2017-08-03,0.180
SP036,1,LZ4,1,"0-30 cm",2017-09-01,0.173
SP036,1,LZ4,1,"0-30 cm",2017-09-23,0.270
SP036,1,LZ4,1,"0-30 cm",2017-10-15,0.281
SP036,1,LZ4,1,"30-60 cm",2016-08-16,0.178
SP036,1,LZ4,1,"30-60 cm",2016-08-30,0.180
SP036,1,LZ4,1,"30-60 cm",2016-09-24,0.195
SP036,1,LZ4,1,"30-60 cm",2016-10-06,0.276
SP036,1,LZ4,1,"30-60 cm",2016-10-12,0.256
SP036,1,LZ4,1,"30-60 cm",2016-10-22,0.267
SP036,1,LZ4,1,"30-60 cm",2017-04-28,0.273
SP036,1,LZ4,1,"30-60 cm",2017-05-20,0.264
SP036,1,LZ4,1,"30-60 cm",2017-06-17,0.224
SP036,1,LZ4,1,"30-60 cm",2017-07-11,0.214
SP036,1,LZ4,1,"30-60 cm",2017-08-03,0.196
SP036,1,LZ4,1,"30-60 cm",2017-09-01,0.184
SP036,1,LZ4,1,"30-60 cm",2017-09-23,0.253
SP036,1,LZ4,1,"30-60 cm",2017-10-15,0.257
SP036,1,LZ4,2,"0-30 cm",2016-08-16,0.171
SP036,1,LZ4,2,"0-30 cm",2016-08-30,0.168
SP036,1,LZ4,2,"0-30 cm",2016-09-24,0.217
SP036,1,LZ4,2,"0-30 cm",2016-10-06,0.263
SP036,1,LZ4,2,"0-30 cm",2016-10-12,0.250
SP036,1,LZ4,2,"0-30 cm",2016-10-22,0.268
SP036,1,LZ4,2,"0-30 cm",2017-04-28,0.291
SP036,1,LZ4,2,"0-30 cm",2017-05-20,0.262
SP036,1,LZ4,2,"0-30 cm",2017-06-17,0.265
SP036,1,LZ4,2,"0-30 cm",2017-07-11,0.186
SP036,1,LZ4,2,"0-30 cm",2017-08-03,0.174
SP036,1,LZ4,2,"0-30 cm",2017-09-01,0.166
SP036,1,LZ4,2,"0-30 cm",2017-09-23,0.260
SP036,1,LZ4,2,"0-30 cm",2017-10-15,0.271
SP036,1,LZ4,2,"30-60 cm",2016-08-16,0.128
SP036,1,LZ4,2,"30-60 cm",2016-08-30,0.137
SP036,1,LZ4,2,"30-60 cm",2016-09-24,0.135
SP036,1,LZ4,2,"30-60 cm",2016-10-06,0.178
SP036,1,LZ4,2,"30-60 cm",2016-10-12,0.175
SP036,1,LZ4,2,"30-60 cm",2016-10-22,0.186
SP036,1,LZ4,2,"30-60 cm",2017-04-28,0.191
